time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
mintgreen,683451,2,2,mintgreen,False,False,,False,,,,,mintgreen,grim,wonky,norwegianforest,mauveover,lemonade,missmuffett,leopard,1,True,False,0,False,0,False
coralsunrise,678732,2,2,coralsunrise,False,False,,False,,,,,totesbasic,slyboots,birman,coralsunrise,greymatter,royalpurple,purplehaze,wuvme,1,True,False,0,False,0,False
thundergrey,666697,1,1,thundergrey,False,False,,False,,,,,totesbasic,pouty,thundergrey,wonky,greymatter,morningglory,egyptiankohl,pixiebob,0,True,False,0,False,0,False
mintgreen,283425,11,11,mintgreen,False,False,,False,,,,,chartreux,mintgreen,crazy,totesbasic,pouty,salmon,coffee,kittencream,8,True,False,2,False,0,False
strawberry,483910,13,13,strawberry,False,False,,False,,,,,selkirk,strawberry,calicool,grim,slyboots,koala,skyblue,seafoam,6,True,False,1,False,0,False
mintgreen,578444,10,10,mintgreen,False,False,,False,,,,,mintgreen,ragdoll,amur,slyboots,hintomint,lilac,morningglory,starstruck,6,True,False,107,False,0,False
gold,664215,17,17,gold,False,False,,False,,,,,munchkin,gold,calicool,beard,slyboots,oldlace,coffee,emeraldgreen,9,True,False,2,False,0,False
sizzurp,667752,9,9,sizzurp,False,False,,False,,,,,sizzurp,otaku,spock,pouty,birman,mauveover,swampgreen,granitegrey,6,True,False,1,False,0,False
mintgreen,447205,4,4,mintgreen,False,False,,False,,,,,chartreux,mintgreen,simple,totesbasic,gerbil,mauveover,coffee,kittencream,7,True,False,22,False,0,False
sizzurp,667850,9,9,sizzurp,False,False,,False,,,,,sizzurp,googly,pouty,camo,birman,greymatter,scarlet,morningglory,5,True,False,1,False,0,False
limegreen,546813,10,10,limegreen,False,False,,False,,,,,munchkin,limegreen,crazy,jaguar,gerbil,greymatter,wolfgrey,daffodil,7,True,False,4,False,0,False
mintgreen,667750,7,7,mintgreen,False,False,,False,,,,,chartreux,mintgreen,googly,totesbasic,soserious,salmon,scarlet,sandalwood,4,True,False,1,False,0,False
sizzurp,669374,3,3,sizzurp,False,False,,False,,,,,sizzurp,pouty,ragdoll,amur,alien,cloudwhite,skyblue,sandalwood,1,True,False,8,False,0,False
mintgreen,334324,12,12,mintgreen,False,False,,False,,,,,mintgreen,fabulous,spock,soserious,persian,cottoncandy,chocolate,kittencream,6,True,False,3,False,0,False
gold,338990,13,13,gold,False,False,,False,,,,,sphynx,gold,crazy,totesbasic,gerbil,greymatter,swampgreen,granitegrey,6,True,False,2,False,0,False
limegreen,616310,22,22,limegreen,False,False,,False,,,,,selkirk,limegreen,thicccbrowz,saycheese,hotrod,onyx,coffee,peach,11,True,False,1,False,0,False
mintgreen,589377,16,16,mintgreen,False,False,,False,,,,,sphynx,mintgreen,thicccbrowz,totesbasic,soserious,cottoncandy,coffee,peach,9,True,False,1,False,0,False
topaz,553512,9,9,topaz,False,False,,False,,,,,topaz,hotrod,grim,stunned,birman,salmon,turtleback,kittencream,8,True,False,3,False,0,False
mintgreen,653129,12,12,mintgreen,True,False,PussForProgress,False,,,1339,,,,,,,,,,6,True,False,1,False,0,False
cyan,663420,10,10,cyan,False,False,,False,,,,,totesbasic,pouty,slyboots,morningglory,egyptiankohl,harbourfog,cyan,pixiebob,5,True,False,1,False,0,False
cyan,662488,2,2,cyan,False,False,,False,,,,,grim,slyboots,shadowgrey,lemonade,azaleablush,tiger,cyan,pixiebob,1,True,False,0,False,0,False
coralsunrise,660124,5,5,coralsunrise,False,False,,False,,,,,selkirk,luckystripe,elk,grim,chronic,coralsunrise,royalpurple,kittencream,2,True,False,2,False,0,False
mintgreen,659849,8,8,mintgreen,False,False,,False,,,,,cymric,mintgreen,whixtensions,serpent,spangled,bananacream,coffee,morningglory,4,True,False,0,False,0,False
forgetmenot,659779,4,4,forgetmenot,False,False,,False,,,,,munchkin,thicccbrowz,forgetmenot,egyptiankohl,missmuffett,wuvme,dragonfruit,rascal,2,True,False,1,False,0,False
mintgreen,299929,4,4,mintgreen,False,False,,False,,,,,himalayan,mintgreen,thicccbrowz,totesbasic,soserious,salmon,lemonade,kittencream,6,True,False,0,False,0,False
mintgreen,509660,2,2,mintgreen,False,False,,False,,,,,mintgreen,crazy,ragdoll,amur,shadowgrey,belleblue,egyptiankohl,wuvme,13,True,False,2,False,0,False
gold,492360,10,10,gold,False,False,,False,,,,,gold,crazy,pouty,ragdoll,henna,onyx,wolfgrey,kittencream,10,True,False,2,False,0,False
mintgreen,617927,11,11,mintgreen,False,False,,False,,,,,mintgreen,soserious,birman,onyx,apricot,belleblue,wiley,leopard,8,True,False,2,False,0,False
sapphire,518431,2,2,sapphire,False,False,,False,,,,,munchkin,pouty,amur,sass,sapphire,oldlace,royalpurple,sandalwood,11,True,False,2,False,0,False
gold,650775,2,2,gold,False,False,,False,,,,,himalayan,gold,simple,soserious,orangesoda,skyblue,purplehaze,tiger,1,True,False,1,False,0,False
thundergrey,587523,5,5,thundergrey,False,False,,False,,,,,ragdoll,thundergrey,grimace,chronic,camo,cottoncandy,coffee,azaleablush,2,True,False,1,False,0,False
strawberry,657222,1,1,strawberry,False,False,,False,,,,,strawberry,serpent,grim,birman,mauveover,skyblue,morningglory,tiger,0,True,False,1,False,0,False
chestnut,649472,5,5,chestnut,False,False,,False,,,,,chestnut,thicccbrowz,happygokitty,greymatter,emeraldgreen,dippedcone,pixiebob,springcrocus,2,True,False,0,False,0,False
strawberry,596303,11,11,strawberry,False,False,,False,,,,,strawberry,calicool,beard,ragdoll,slyboots,shadowgrey,coffee,granitegrey,6,True,False,5,False,0,False
thundergrey,634140,6,6,thundergrey,False,False,,False,,,,,soserious,amur,thundergrey,slyboots,norwegianforest,bananacream,lilac,periwinkle,3,True,False,1,False,0,False
topaz,592858,14,14,topaz,False,False,,False,,,,,topaz,thicccbrowz,tigerpunk,saycheese,manx,aquamarine,royalpurple,kittencream,7,True,False,1,False,0,False
pumpkin,885074,2,2,pumpkin,False,False,,False,,,,,thicccbrowz,soserious,vigilante,koladiviya,bananacream,coffee,sandalwood,pumpkin,1,True,False,1,False,0,False
dahlia,879369,4,4,dahlia,False,False,,False,,,,,totesbasic,ragdoll,caffeine,impish,cottoncandy,swampgreen,frosting,dahlia,3,True,False,1,False,0,False
chestnut,263594,9,9,chestnut,False,False,,False,,,,,sphynx,chestnut,thicccbrowz,luckystripe,soserious,mauveover,barkbrown,granitegrey,4,True,False,0,False,0,False
sapphire,824695,2,2,sapphire,False,False,,False,,,,,pouty,amur,sapphire,egyptiankohl,wiley,koladiviya,buttercup,brownies,1,True,False,1,False,0,False
palejade,876956,4,4,palejade,False,False,,False,,,,,happygokitty,camo,ooze,bobtail,wiley,harbourfog,purplehaze,palejade,4,True,False,0,False,0,False
coralsunrise,876743,4,4,coralsunrise,False,False,,False,,,,,thicccbrowz,camo,ooze,bobtail,wuvme,harbourfog,shale,coralsunrise,6,True,False,0,False,0,False
strawberry,504588,7,7,strawberry,False,False,,False,,,,,selkirk,strawberry,thicccbrowz,luckystripe,grim,onyx,wolfgrey,belleblue,4,True,False,4,False,0,False
thundergrey,872006,12,12,thundergrey,False,False,,False,,,,,munchkin,wingtips,totesbasic,happygokitty,cottoncandy,royalpurple,belleblue,thundergrey,6,True,False,1,False,0,False
dahlia,871619,2,2,dahlia,False,False,,False,,,,,sphynx,vigilante,chronic,impish,nachocheez,chocolate,granitegrey,dahlia,4,True,False,0,False,0,False
topaz,761692,10,10,topaz,False,False,,False,,,,,himalayan,topaz,wingtips,totesbasic,soserious,shadowgrey,chocolate,belleblue,6,True,False,1,False,0,False
topaz,871655,12,12,topaz,False,False,,False,,,,,munchkin,wingtips,totesbasic,happygokitty,salmon,egyptiankohl,belleblue,topaz,6,True,False,1,False,0,False
thundergrey,871645,1,1,thundergrey,False,False,,False,,,,,thicccbrowz,birman,rorschach,impish,brownies,lilac,purplehaze,thundergrey,0,True,False,0,False,0,False
topaz,77611,11,11,topaz,False,False,,False,,,,,munchkin,topaz,simple,totesbasic,pouty,orangesoda,royalpurple,kittencream,7,True,False,1,False,0,False
sapphire,864993,12,12,sapphire,False,False,,False,,,,,grim,stunned,tiger,bobtail,onyx,lemonade,morningglory,sapphire,7,True,False,0,False,0,False
mintgreen,538010,14,14,mintgreen,False,False,,False,,,,,sphynx,mintgreen,raisedbrow,gerbil,amur,shadowgrey,lemonade,granitegrey,7,True,False,2,False,0,False
sizzurp,271159,3,3,sizzurp,False,False,,False,,,,,ragamuffin,sizzurp,thicccbrowz,totesbasic,saycheese,shadowgrey,barkbrown,granitegrey,2,True,False,1,False,0,False
coralsunrise,792299,8,8,coralsunrise,False,False,,False,,,,,slyboots,coralsunrise,bananacream,swampgreen,azaleablush,tiger,wuvme,pixiebob,4,True,False,2,False,0,False
topaz,830675,1,1,topaz,False,False,,False,,,,,ragamuffin,topaz,spock,saycheese,wonky,aquamarine,skyblue,kittencream,0,True,False,0,False,0,False
sapphire,851721,8,8,sapphire,False,False,,False,,,,,wingtips,pouty,ganado,birman,martian,lemonade,morningglory,sapphire,4,True,False,2,False,0,False
sapphire,851320,8,8,sapphire,False,False,,False,,,,,crazy,ragdoll,ganado,fangtastic,martian,lemonade,purplehaze,sapphire,4,True,False,1,False,0,False
thundergrey,848970,9,9,thundergrey,False,False,,False,,,,,simple,ragdoll,rorschach,dragontail,fangtastic,hintomint,egyptiankohl,morningglory,4,True,False,2,False,0,False
chestnut,848584,2,2,chestnut,False,False,,False,,,,,chestnut,beard,ragdoll,slyboots,oldlace,icy,rascal,flapflap,1,True,False,1,False,0,False
sapphire,837635,9,9,sapphire,False,False,,False,,,,,pouty,chronic,sapphire,greymatter,emeraldgreen,tiger,bobtail,safetyvest,4,True,False,1,False,0,False
chestnut,536980,1,1,chestnut,False,False,,False,,,,,chestnut,pouty,ragdoll,slyboots,greymatter,barkbrown,purplehaze,tiger,8,True,False,3,False,0,False
palejade,839440,4,4,palejade,False,False,,False,,,,,pouty,birman,mauveover,coffee,morningglory,baddate,rascal,palejade,2,True,False,1,False,0,False
thundergrey,807802,1,1,thundergrey,False,False,,False,,,,,soserious,thundergrey,birman,lemonade,sandalwood,tiger,wiley,cinderella,0,True,False,1,False,0,False
gold,839409,7,7,gold,False,False,,False,,,,,gold,wingtips,dali,ragdoll,spangled,verdigris,lemonade,morningglory,3,True,False,0,False,0,False
chestnut,834841,10,10,chestnut,False,False,,False,,,,,chestnut,thicccbrowz,totesbasic,pouty,orangesoda,coffee,peach,koladiviya,5,True,False,1,False,0,False
sizzurp,340412,3,3,sizzurp,False,False,,False,,,,,sizzurp,crazy,soserious,ragdoll,amur,orangesoda,chocolate,sandalwood,1,True,False,0,False,0,False
chestnut,779003,17,17,chestnut,False,False,,False,,,,,chestnut,calicool,ragdoll,grim,wonky,greymatter,icy,egyptiankohl,8,True,False,1,False,0,False
coralsunrise,737701,3,3,coralsunrise,False,False,,False,,,,,whixtensions,birman,coralsunrise,mauveover,azaleablush,egyptiankohl,wiley,thunderstruck,1,True,False,0,False,0,False
thundergrey,461181,1,1,thundergrey,False,False,,False,,,,,selkirk,thicccbrowz,luckystripe,thundergrey,grim,salmon,coffee,icy,0,True,False,3,False,0,False
eclipse,822454,2,2,eclipse,False,False,,False,,,,,selkirk,happygokitty,spangled,nachocheez,royalpurple,azaleablush,caffeine,eclipse,1,True,False,0,False,0,False
mintgreen,818125,5,5,mintgreen,False,False,,False,,,,,himalayan,mintgreen,simple,icy,tiger,belch,cinderella,garnet,2,True,False,0,False,0,False
sizzurp,488723,3,3,sizzurp,False,False,,False,,,,,sizzurp,soserious,ragdoll,amur,slyboots,cottoncandy,swampgreen,purplehaze,11,True,False,2,False,0,False
coralsunrise,732551,2,2,coralsunrise,False,False,,False,,,,,fabulous,soserious,coralsunrise,cottoncandy,swampgreen,kittencream,tiger,bobtail,1,True,False,0,False,0,False
sapphire,812073,1,1,sapphire,False,False,,False,,,,,soserious,sapphire,birman,bananacream,barkbrown,wiley,frosting,rorschach,3,True,False,0,False,0,False
mintgreen,808719,2,2,mintgreen,False,False,,False,,,,,mintgreen,simple,ragdoll,amur,grim,aquamarine,lilac,belleblue,7,True,False,2,False,0,False
sapphire,745760,9,9,sapphire,False,False,,False,,,,,thicccbrowz,happygokitty,sapphire,ganado,norwegianforest,orangesoda,egyptiankohl,frosting,4,True,False,0,False,0,False
mintgreen,690888,7,7,mintgreen,False,False,,False,,,,,mintgreen,thicccbrowz,henna,savannah,shadowgrey,royalpurple,kittencream,wuvme,3,True,False,0,False,0,False
gold,784635,9,9,gold,False,False,,False,,,,,gold,raisedbrow,spock,grim,bananacream,swampgreen,seafoam,bobtail,10,True,False,0,False,0,False
cyan,757947,2,2,cyan,False,False,,False,,,,,slyboots,ganado,birman,mauveover,lemonade,azaleablush,wuvme,cyan,1,True,False,0,False,0,False
chestnut,796994,3,3,chestnut,False,False,,False,,,,,himalayan,chestnut,thicccbrowz,totesbasic,soserious,bananacream,swampgreen,cashewmilk,1,True,False,0,False,0,False
coralsunrise,794657,4,4,coralsunrise,False,False,,False,,,,,thicccbrowz,soserious,coralsunrise,skyblue,sandalwood,tiger,dragonfruit,salty,2,True,False,2,False,0,False
parakeet,795599,1,1,parakeet,False,False,,False,,,,,soserious,ragdoll,bananacream,swampgreen,purplehaze,parakeet,swarley,rorschach,0,True,False,1,False,0,False
topaz,302180,8,8,topaz,False,False,,False,,,,,cymric,topaz,googly,jaguar,whixtensions,salmon,barkbrown,kittencream,5,True,False,1,False,0,False
eclipse,770199,2,2,eclipse,False,False,,False,,,,,happygokitty,coffee,icy,pixiebob,dragonfruit,rascal,caffeine,eclipse,1,True,False,1,False,0,False
sapphire,620314,1,1,sapphire,False,False,,False,,,,,whixtensions,slyboots,sapphire,greymatter,barkbrown,purplehaze,tiger,bobtail,1,True,False,1,False,0,False
strawberry,440573,1,1,strawberry,False,False,,False,,,,,strawberry,crazy,saycheese,ragdoll,amur,shadowgrey,lemonade,sandalwood,4,True,False,2,False,0,False
limegreen,233286,5,5,limegreen,False,False,,False,,,,,himalayan,limegreen,crazy,totesbasic,whixtensions,mauveover,chocolate,bloodred,2,True,False,0,False,0,False
thundergrey,786531,1,1,thundergrey,False,False,,False,,,,,soserious,thundergrey,greymatter,azaleablush,egyptiankohl,leopard,swarley,koladiviya,0,True,False,2,False,0,False
gold,771733,9,9,gold,False,False,,False,,,,,gold,googly,shadowgrey,lemonade,sandalwood,wuvme,pixiebob,rascal,5,True,False,1,False,0,False
doridnudibranch,783209,1,1,doridnudibranch,False,False,,False,,,,,soserious,bananacream,apricot,leopard,doridnudibranch,frosting,swarley,koladiviya,0,True,False,1,False,0,False
sapphire,784979,8,8,sapphire,False,False,,False,,,,,totesbasic,pouty,wonky,sapphire,bananacream,lilac,sandalwood,bobtail,4,True,False,2,False,0,False
coralsunrise,737702,5,5,coralsunrise,False,False,,False,,,,,totesbasic,happygokitty,birman,coralsunrise,cottoncandy,egyptiankohl,wiley,daemonwings,6,True,False,2,False,0,False
gold,663771,17,17,gold,False,False,,False,,,,,selkirk,gold,tigerpunk,whixtensions,sass,onyx,apricot,bloodred,8,True,False,1,False,0,False
eclipse,781911,1,1,eclipse,False,False,,False,,,,,pouty,birman,tiger,egyptiankohl,frosting,eclipse,cinderella,swarley,0,True,False,1,False,0,False
topaz,115890,2,2,topaz,False,False,,False,,,,,himalayan,topaz,thicccbrowz,totesbasic,soserious,salmon,chocolate,kittencream,1,True,False,0,False,0,False
cyan,774674,1,1,cyan,False,False,,False,,,,,beard,lemonade,azaleablush,tiger,cyan,pixiebob,cinderella,swarley,0,True,False,1,False,0,False
parakeet,782252,2,2,parakeet,False,False,,False,,,,,whixtensions,ragdoll,wonky,royalpurple,sandalwood,parakeet,daemonhorns,cinderella,1,True,False,2,False,0,False
topaz,745771,1,1,topaz,False,False,,False,,,,,topaz,ragdoll,amur,slyboots,mauveover,coffee,sandalwood,wuvme,1,True,False,1,False,0,False
cyan,777763,1,1,cyan,False,False,,False,,,,,ragdoll,wonky,cottoncandy,royalpurple,azaleablush,cyan,rollercoaster,rorschach,0,True,False,1,False,0,False
topaz,392377,2,2,topaz,False,False,,False,,,,,himalayan,topaz,googly,luckystripe,whixtensions,greymatter,chocolate,granitegrey,2,True,False,1,False,0,False
dahlia,778682,1,1,dahlia,False,False,,False,,,,,grim,chronic,cottoncandy,royalpurple,azaleablush,bobtail,rascal,dahlia,0,True,False,2,False,0,False
sizzurp,753493,12,12,sizzurp,False,False,,False,,,,,munchkin,sizzurp,simple,jaguar,gerbil,hintomint,daffodil,mertail,8,True,False,1,False,0,False
thundergrey,533475,7,7,thundergrey,False,False,,False,,,,,sphynx,calicool,gerbil,thundergrey,slyboots,trioculus,bananacream,lemonade,4,True,False,1,False,0,False
sapphire,773753,1,1,sapphire,False,False,,False,,,,,selkirk,sapphire,swampgreen,purplehaze,tiger,wiley,wuvme,salty,0,True,False,2,False,0,False
cyan,770617,1,1,cyan,False,False,,False,,,,,thicccbrowz,tongue,coffee,icy,tiger,cyan,cinderella,koladiviya,0,True,False,0,False,0,False
strawberry,528631,2,2,strawberry,False,False,,False,,,,,selkirk,strawberry,thicccbrowz,luckystripe,saycheese,salmon,swampgreen,flamingo,1,True,False,0,False,0,False
chestnut,319572,12,12,chestnut,False,False,,False,,,,,ragamuffin,chestnut,crazy,calicool,whixtensions,aquamarine,coffee,granitegrey,7,True,False,0,False,0,False
sizzurp,645950,5,5,sizzurp,False,False,,False,,,,,sizzurp,wingtips,ragdoll,hotrod,grim,mauveover,coffee,granitegrey,2,True,False,2,False,0,False
sapphire,731030,8,8,sapphire,False,False,,False,,,,,selkirk,happygokitty,amur,sapphire,mauveover,icy,egyptiankohl,wiley,5,True,False,0,False,0,False
strawberry,542081,4,4,strawberry,False,False,,False,,,,,munchkin,strawberry,simple,amur,mauveover,chocolate,kittencream,wuvme,5,True,False,108,False,0,False
mintgreen,389262,4,4,mintgreen,False,False,,False,,,,,cymric,mintgreen,crazy,totesbasic,pouty,aquamarine,swampgreen,emeraldgreen,2,True,False,1,False,0,False
parakeet,723816,4,4,parakeet,False,False,,False,,,,,selkirk,calicool,soserious,oldlace,royalpurple,azaleablush,wiley,parakeet,5,True,False,1,False,0,False
eclipse,753011,1,1,eclipse,False,False,,False,,,,,thicccbrowz,pouty,bananacream,coffee,icy,pixiebob,rascal,eclipse,0,True,False,1,False,0,False
strawberry,694814,16,16,strawberry,False,False,,False,,,,,strawberry,crazy,totesbasic,gerbil,savannah,aquamarine,royalpurple,sandalwood,8,True,False,1,False,0,False
strawberry,690484,2,2,strawberry,False,False,,False,,,,,strawberry,spock,gerbil,persian,wonky,greymatter,swampgreen,kittencream,4,True,False,1,False,0,False
mintgreen,713540,3,3,mintgreen,False,False,,False,,,,,mintgreen,spangled,wonky,savannah,verdigris,scarlet,azaleablush,wuvme,1,True,False,2,False,0,False
chestnut,742145,2,2,chestnut,False,False,,False,,,,,chestnut,thicccbrowz,luckystripe,happygokitty,bananacream,swampgreen,pixiebob,frosting,1,True,False,1,False,0,False
mintgreen,187745,4,4,mintgreen,False,False,,False,,,,,cymric,mintgreen,googly,totesbasic,whixtensions,mauveover,scarlet,granitegrey,3,True,False,0,False,0,False
mintgreen,610999,14,14,mintgreen,False,False,,False,,,,,cymric,mintgreen,googly,totesbasic,salmon,royalblue,belleblue,starstruck,8,True,False,0,False,0,False
twilightsparkle,657398,2,2,twilightsparkle,False,False,,False,,,,,sphynx,grim,chronic,ganado,twilightsparkle,bananacream,lemonade,icy,3,True,False,1,False,0,False
sizzurp,709891,4,4,sizzurp,False,False,,False,,,,,sizzurp,googly,whixtensions,amur,oldlace,violet,pixiebob,shale,2,True,False,1,False,0,False
cyan,743587,4,4,cyan,False,False,,False,,,,,thicccbrowz,calicool,pouty,norwegianforest,orangesoda,sandalwood,egyptiankohl,cyan,6,True,False,1,False,0,False
forgetmenot,649016,2,2,forgetmenot,False,False,,False,,,,,sass,birman,forgetmenot,greymatter,lemonade,azaleablush,wuvme,rascal,1,True,False,1,False,0,False
strawberry,559970,4,4,strawberry,False,False,,False,,,,,strawberry,grim,slyboots,birman,bananacream,icy,egyptiankohl,dippedcone,5,True,False,5,False,0,False
cyan,738304,1,1,cyan,False,False,,False,,,,,whixtensions,wonky,birman,bananacream,coffee,azaleablush,cyan,thunderstruck,0,True,False,0,False,0,False
cyan,732725,1,1,cyan,False,False,,False,,,,,slyboots,coffee,icy,bobtail,wuvme,cyan,rascal,cinderella,0,True,False,1,False,0,False
coralsunrise,732735,1,1,coralsunrise,False,False,,False,,,,,wonky,coralsunrise,greymatter,coffee,icy,bobtail,wuvme,rascal,0,True,False,1,False,0,False
sapphire,740405,3,3,sapphire,False,False,,False,,,,,thicccbrowz,whixtensions,amur,sapphire,savannah,koala,swampgreen,sandalwood,1,True,False,1,False,0,False
