time,ID,USD,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred,watchlist_count,watchlist_is_watchlisted
2019-06-29T14:05:10.000Z,1037661,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T13:46:52.000Z,1099067,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T13:42:50.000Z,627979,1.42,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T13:31:05.000Z,1059121,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T13:03:22.000Z,1125881,1.62,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:58:00.000Z,1175766,1.76,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:54:28.000Z,1158438,1.54,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:54:24.000Z,650641,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:54:18.000Z,685221,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:53:25.000Z,627780,1.44,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:53:23.000Z,1152331,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:53:12.000Z,633719,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:53:12.000Z,651887,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:52:55.000Z,677655,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:52:44.000Z,1160455,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:52:44.000Z,1060031,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:52:41.000Z,1168032,1.54,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:41:26.000Z,1616591,2.46,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:38:45.000Z,1041007,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:36:41.000Z,1530899,4.03,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:23:34.000Z,1109348,2.46,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:17:00.000Z,1107595,0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:14:03.000Z,627755,1.47,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T12:05:23.000Z,1035719,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T11:52:12.000Z,1635195,13.41,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T11:51:19.000Z,1636497,30.86,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T11:50:46.000Z,1636449,5.87,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T11:47:22.000Z,1121857,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T11:35:47.000Z,1099531,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T11:35:29.000Z,1093176,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
