time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
,55795,,,,,,,,,,,,,,,,,,,,,,,,,,
,165957,,,,,,,,,,,,,,,,,,,,,,,,,,
,120234,,,,,,,,,,,,,,,,,,,,,,,,,,
,235134,,,,,,,,,,,,,,,,,,,,,,,,,,
,130900,,,,,,,,,,,,,,,,,,,,,,,,,,
,118725,,,,,,,,,,,,,,,,,,,,,,,,,,
,93211,,,,,,,,,,,,,,,,,,,,,,,,,,
,257295,,,,,,,,,,,,,,,,,,,,,,,,,,
,102325,,,,,,,,,,,,,,,,,,,,,,,,,,
,171127,,,,,,,,,,,,,,,,,,,,,,,,,,
,119640,,,,,,,,,,,,,,,,,,,,,,,,,,
,117262,,,,,,,,,,,,,,,,,,,,,,,,,,
,122860,,,,,,,,,,,,,,,,,,,,,,,,,,
,167605,,,,,,,,,,,,,,,,,,,,,,,,,,
,152997,,,,,,,,,,,,,,,,,,,,,,,,,,
,184852,,,,,,,,,,,,,,,,,,,,,,,,,,
,53628,,,,,,,,,,,,,,,,,,,,,,,,,,
,63992,,,,,,,,,,,,,,,,,,,,,,,,,,
,177694,,,,,,,,,,,,,,,,,,,,,,,,,,
,132896,,,,,,,,,,,,,,,,,,,,,,,,,,
,169180,,,,,,,,,,,,,,,,,,,,,,,,,,
,70286,,,,,,,,,,,,,,,,,,,,,,,,,,
,134684,,,,,,,,,,,,,,,,,,,,,,,,,,
,133500,,,,,,,,,,,,,,,,,,,,,,,,,,
,136272,,,,,,,,,,,,,,,,,,,,,,,,,,
,132501,,,,,,,,,,,,,,,,,,,,,,,,,,
,65445,,,,,,,,,,,,,,,,,,,,,,,,,,
,187221,,,,,,,,,,,,,,,,,,,,,,,,,,
,93643,,,,,,,,,,,,,,,,,,,,,,,,,,
,137337,,,,,,,,,,,,,,,,,,,,,,,,,,
,125881,,,,,,,,,,,,,,,,,,,,,,,,,,
,136682,,,,,,,,,,,,,,,,,,,,,,,,,,
,137314,,,,,,,,,,,,,,,,,,,,,,,,,,
,147787,,,,,,,,,,,,,,,,,,,,,,,,,,
,237670,,,,,,,,,,,,,,,,,,,,,,,,,,
,129445,,,,,,,,,,,,,,,,,,,,,,,,,,
,131095,,,,,,,,,,,,,,,,,,,,,,,,,,
,82302,,,,,,,,,,,,,,,,,,,,,,,,,,
,138970,,,,,,,,,,,,,,,,,,,,,,,,,,
,129242,,,,,,,,,,,,,,,,,,,,,,,,,,
,185292,,,,,,,,,,,,,,,,,,,,,,,,,,
,125785,,,,,,,,,,,,,,,,,,,,,,,,,,
,202171,,,,,,,,,,,,,,,,,,,,,,,,,,
,118426,,,,,,,,,,,,,,,,,,,,,,,,,,
,95132,,,,,,,,,,,,,,,,,,,,,,,,,,
,141308,,,,,,,,,,,,,,,,,,,,,,,,,,
,139283,,,,,,,,,,,,,,,,,,,,,,,,,,
,142639,,,,,,,,,,,,,,,,,,,,,,,,,,
,129961,,,,,,,,,,,,,,,,,,,,,,,,,,
,151263,,,,,,,,,,,,,,,,,,,,,,,,,,
,106309,,,,,,,,,,,,,,,,,,,,,,,,,,
,139025,,,,,,,,,,,,,,,,,,,,,,,,,,
,110021,,,,,,,,,,,,,,,,,,,,,,,,,,
,134834,,,,,,,,,,,,,,,,,,,,,,,,,,
,140961,,,,,,,,,,,,,,,,,,,,,,,,,,
,143404,,,,,,,,,,,,,,,,,,,,,,,,,,
,131292,,,,,,,,,,,,,,,,,,,,,,,,,,
,144734,,,,,,,,,,,,,,,,,,,,,,,,,,
,137060,,,,,,,,,,,,,,,,,,,,,,,,,,
,129962,,,,,,,,,,,,,,,,,,,,,,,,,,
,145056,,,,,,,,,,,,,,,,,,,,,,,,,,
,141911,,,,,,,,,,,,,,,,,,,,,,,,,,
,142334,,,,,,,,,,,,,,,,,,,,,,,,,,
,133011,,,,,,,,,,,,,,,,,,,,,,,,,,
,146391,,,,,,,,,,,,,,,,,,,,,,,,,,
,146358,,,,,,,,,,,,,,,,,,,,,,,,,,
,132438,,,,,,,,,,,,,,,,,,,,,,,,,,
,141774,,,,,,,,,,,,,,,,,,,,,,,,,,
,132931,,,,,,,,,,,,,,,,,,,,,,,,,,
,141368,,,,,,,,,,,,,,,,,,,,,,,,,,
,146713,,,,,,,,,,,,,,,,,,,,,,,,,,
,139572,,,,,,,,,,,,,,,,,,,,,,,,,,
,51332,,,,,,,,,,,,,,,,,,,,,,,,,,
,147483,,,,,,,,,,,,,,,,,,,,,,,,,,
,134981,,,,,,,,,,,,,,,,,,,,,,,,,,
,18197,,,,,,,,,,,,,,,,,,,,,,,,,,
,43354,,,,,,,,,,,,,,,,,,,,,,,,,,
,202266,,,,,,,,,,,,,,,,,,,,,,,,,,
,153659,,,,,,,,,,,,,,,,,,,,,,,,,,
,152188,,,,,,,,,,,,,,,,,,,,,,,,,,
,147995,,,,,,,,,,,,,,,,,,,,,,,,,,
,142321,,,,,,,,,,,,,,,,,,,,,,,,,,
,149241,,,,,,,,,,,,,,,,,,,,,,,,,,
,131465,,,,,,,,,,,,,,,,,,,,,,,,,,
,147538,,,,,,,,,,,,,,,,,,,,,,,,,,
,153075,,,,,,,,,,,,,,,,,,,,,,,,,,
,153825,,,,,,,,,,,,,,,,,,,,,,,,,,
,76723,,,,,,,,,,,,,,,,,,,,,,,,,,
,126545,,,,,,,,,,,,,,,,,,,,,,,,,,
,137239,,,,,,,,,,,,,,,,,,,,,,,,,,
,148155,,,,,,,,,,,,,,,,,,,,,,,,,,
,136212,,,,,,,,,,,,,,,,,,,,,,,,,,
,148793,,,,,,,,,,,,,,,,,,,,,,,,,,
,115238,,,,,,,,,,,,,,,,,,,,,,,,,,
,141533,,,,,,,,,,,,,,,,,,,,,,,,,,
,142516,,,,,,,,,,,,,,,,,,,,,,,,,,
,145219,,,,,,,,,,,,,,,,,,,,,,,,,,
,211507,,,,,,,,,,,,,,,,,,,,,,,,,,
,274938,,,,,,,,,,,,,,,,,,,,,,,,,,
,148838,,,,,,,,,,,,,,,,,,,,,,,,,,
,142348,,,,,,,,,,,,,,,,,,,,,,,,,,
,148456,,,,,,,,,,,,,,,,,,,,,,,,,,
,149881,,,,,,,,,,,,,,,,,,,,,,,,,,
,139781,,,,,,,,,,,,,,,,,,,,,,,,,,
,149906,,,,,,,,,,,,,,,,,,,,,,,,,,
,149525,,,,,,,,,,,,,,,,,,,,,,,,,,
,150853,,,,,,,,,,,,,,,,,,,,,,,,,,
,150459,,,,,,,,,,,,,,,,,,,,,,,,,,
,148752,,,,,,,,,,,,,,,,,,,,,,,,,,
,148769,,,,,,,,,,,,,,,,,,,,,,,,,,
,27033,,,,,,,,,,,,,,,,,,,,,,,,,,
,150722,,,,,,,,,,,,,,,,,,,,,,,,,,
,143915,,,,,,,,,,,,,,,,,,,,,,,,,,
,150592,,,,,,,,,,,,,,,,,,,,,,,,,,
,149442,,,,,,,,,,,,,,,,,,,,,,,,,,
,103845,,,,,,,,,,,,,,,,,,,,,,,,,,
,150726,,,,,,,,,,,,,,,,,,,,,,,,,,
,150700,,,,,,,,,,,,,,,,,,,,,,,,,,
,168510,,,,,,,,,,,,,,,,,,,,,,,,,,
,118685,,,,,,,,,,,,,,,,,,,,,,,,,,
,132759,,,,,,,,,,,,,,,,,,,,,,,,,,
,163585,,,,,,,,,,,,,,,,,,,,,,,,,,
,214988,,,,,,,,,,,,,,,,,,,,,,,,,,
,259982,,,,,,,,,,,,,,,,,,,,,,,,,,
,249034,,,,,,,,,,,,,,,,,,,,,,,,,,
,255215,,,,,,,,,,,,,,,,,,,,,,,,,,
,270217,,,,,,,,,,,,,,,,,,,,,,,,,,
,119010,,,,,,,,,,,,,,,,,,,,,,,,,,
,249284,,,,,,,,,,,,,,,,,,,,,,,,,,
,258055,,,,,,,,,,,,,,,,,,,,,,,,,,
,251332,,,,,,,,,,,,,,,,,,,,,,,,,,
,231369,,,,,,,,,,,,,,,,,,,,,,,,,,
,223958,,,,,,,,,,,,,,,,,,,,,,,,,,
,268946,,,,,,,,,,,,,,,,,,,,,,,,,,
,250214,,,,,,,,,,,,,,,,,,,,,,,,,,
,246041,,,,,,,,,,,,,,,,,,,,,,,,,,
,245645,,,,,,,,,,,,,,,,,,,,,,,,,,
,252463,,,,,,,,,,,,,,,,,,,,,,,,,,
,250846,,,,,,,,,,,,,,,,,,,,,,,,,,
,251261,,,,,,,,,,,,,,,,,,,,,,,,,,
,249451,,,,,,,,,,,,,,,,,,,,,,,,,,
,246855,,,,,,,,,,,,,,,,,,,,,,,,,,
,261082,,,,,,,,,,,,,,,,,,,,,,,,,,
,243668,,,,,,,,,,,,,,,,,,,,,,,,,,
,252099,,,,,,,,,,,,,,,,,,,,,,,,,,
,254707,,,,,,,,,,,,,,,,,,,,,,,,,,
,183326,,,,,,,,,,,,,,,,,,,,,,,,,,
,201786,,,,,,,,,,,,,,,,,,,,,,,,,,
,260287,,,,,,,,,,,,,,,,,,,,,,,,,,
,146419,,,,,,,,,,,,,,,,,,,,,,,,,,
,261038,,,,,,,,,,,,,,,,,,,,,,,,,,
,254337,,,,,,,,,,,,,,,,,,,,,,,,,,
,159155,,,,,,,,,,,,,,,,,,,,,,,,,,
,269341,,,,,,,,,,,,,,,,,,,,,,,,,,
,254580,,,,,,,,,,,,,,,,,,,,,,,,,,
,254607,,,,,,,,,,,,,,,,,,,,,,,,,,
,257426,,,,,,,,,,,,,,,,,,,,,,,,,,
,234733,,,,,,,,,,,,,,,,,,,,,,,,,,
,222114,,,,,,,,,,,,,,,,,,,,,,,,,,
,259309,,,,,,,,,,,,,,,,,,,,,,,,,,
,163313,,,,,,,,,,,,,,,,,,,,,,,,,,
,165078,,,,,,,,,,,,,,,,,,,,,,,,,,
,293184,,,,,,,,,,,,,,,,,,,,,,,,,,
,168512,,,,,,,,,,,,,,,,,,,,,,,,,,
,279745,,,,,,,,,,,,,,,,,,,,,,,,,,
,274590,,,,,,,,,,,,,,,,,,,,,,,,,,
,110144,,,,,,,,,,,,,,,,,,,,,,,,,,
,262242,,,,,,,,,,,,,,,,,,,,,,,,,,
,285275,,,,,,,,,,,,,,,,,,,,,,,,,,
,250296,,,,,,,,,,,,,,,,,,,,,,,,,,
,45108,,,,,,,,,,,,,,,,,,,,,,,,,,
,213493,,,,,,,,,,,,,,,,,,,,,,,,,,
,270357,,,,,,,,,,,,,,,,,,,,,,,,,,
,210335,,,,,,,,,,,,,,,,,,,,,,,,,,
,248696,,,,,,,,,,,,,,,,,,,,,,,,,,
,273719,,,,,,,,,,,,,,,,,,,,,,,,,,
,279925,,,,,,,,,,,,,,,,,,,,,,,,,,
,227785,,,,,,,,,,,,,,,,,,,,,,,,,,
,278193,,,,,,,,,,,,,,,,,,,,,,,,,,
,133172,,,,,,,,,,,,,,,,,,,,,,,,,,
,267065,,,,,,,,,,,,,,,,,,,,,,,,,,
,179749,,,,,,,,,,,,,,,,,,,,,,,,,,
,203245,,,,,,,,,,,,,,,,,,,,,,,,,,
,274319,,,,,,,,,,,,,,,,,,,,,,,,,,
,286531,,,,,,,,,,,,,,,,,,,,,,,,,,
,285016,,,,,,,,,,,,,,,,,,,,,,,,,,
,198710,,,,,,,,,,,,,,,,,,,,,,,,,,
,289253,,,,,,,,,,,,,,,,,,,,,,,,,,
,268793,,,,,,,,,,,,,,,,,,,,,,,,,,
,292386,,,,,,,,,,,,,,,,,,,,,,,,,,
,199525,,,,,,,,,,,,,,,,,,,,,,,,,,
,293394,,,,,,,,,,,,,,,,,,,,,,,,,,
,295598,,,,,,,,,,,,,,,,,,,,,,,,,,
,97382,,,,,,,,,,,,,,,,,,,,,,,,,,
,291328,,,,,,,,,,,,,,,,,,,,,,,,,,
,263457,,,,,,,,,,,,,,,,,,,,,,,,,,
,448727,,,,,,,,,,,,,,,,,,,,,,,,,,
,308123,,,,,,,,,,,,,,,,,,,,,,,,,,
,214473,,,,,,,,,,,,,,,,,,,,,,,,,,
,499910,,,,,,,,,,,,,,,,,,,,,,,,,,
,500828,,,,,,,,,,,,,,,,,,,,,,,,,,
,1518046,,,,,,,,,,,,,,,,,,,,,,,,,,
,1517999,,,,,,,,,,,,,,,,,,,,,,,,,,
,1302690,,,,,,,,,,,,,,,,,,,,,,,,,,
,1289052,,,,,,,,,,,,,,,,,,,,,,,,,,
,1302717,,,,,,,,,,,,,,,,,,,,,,,,,,
,1271715,,,,,,,,,,,,,,,,,,,,,,,,,,
,1289034,,,,,,,,,,,,,,,,,,,,,,,,,,
,1247881,,,,,,,,,,,,,,,,,,,,,,,,,,
,1248594,,,,,,,,,,,,,,,,,,,,,,,,,,
,1242212,,,,,,,,,,,,,,,,,,,,,,,,,,
,1224892,,,,,,,,,,,,,,,,,,,,,,,,,,
,1282109,,,,,,,,,,,,,,,,,,,,,,,,,,
,1297361,,,,,,,,,,,,,,,,,,,,,,,,,,
,1362610,,,,,,,,,,,,,,,,,,,,,,,,,,
,1539861,,,,,,,,,,,,,,,,,,,,,,,,,,
,1564008,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208390,,,,,,,,,,,,,,,,,,,,,,,,,,
,1053994,,,,,,,,,,,,,,,,,,,,,,,,,,
,1227148,,,,,,,,,,,,,,,,,,,,,,,,,,
,1227691,,,,,,,,,,,,,,,,,,,,,,,,,,
,1129007,,,,,,,,,,,,,,,,,,,,,,,,,,
,30575,,,,,,,,,,,,,,,,,,,,,,,,,,
,73469,,,,,,,,,,,,,,,,,,,,,,,,,,
,80232,,,,,,,,,,,,,,,,,,,,,,,,,,
,62975,,,,,,,,,,,,,,,,,,,,,,,,,,
,80023,,,,,,,,,,,,,,,,,,,,,,,,,,
,85144,,,,,,,,,,,,,,,,,,,,,,,,,,
,57658,,,,,,,,,,,,,,,,,,,,,,,,,,
,30550,,,,,,,,,,,,,,,,,,,,,,,,,,
,193510,,,,,,,,,,,,,,,,,,,,,,,,,,
,253900,,,,,,,,,,,,,,,,,,,,,,,,,,
,47504,,,,,,,,,,,,,,,,,,,,,,,,,,
,80339,,,,,,,,,,,,,,,,,,,,,,,,,,
,147165,,,,,,,,,,,,,,,,,,,,,,,,,,
,246461,,,,,,,,,,,,,,,,,,,,,,,,,,
,29675,,,,,,,,,,,,,,,,,,,,,,,,,,
,79868,,,,,,,,,,,,,,,,,,,,,,,,,,
,151922,,,,,,,,,,,,,,,,,,,,,,,,,,
,78606,,,,,,,,,,,,,,,,,,,,,,,,,,
,76391,,,,,,,,,,,,,,,,,,,,,,,,,,
,52326,,,,,,,,,,,,,,,,,,,,,,,,,,
,99374,,,,,,,,,,,,,,,,,,,,,,,,,,
,62581,,,,,,,,,,,,,,,,,,,,,,,,,,
,69574,,,,,,,,,,,,,,,,,,,,,,,,,,
,82195,,,,,,,,,,,,,,,,,,,,,,,,,,
,23476,,,,,,,,,,,,,,,,,,,,,,,,,,
,164126,,,,,,,,,,,,,,,,,,,,,,,,,,
,44982,,,,,,,,,,,,,,,,,,,,,,,,,,
,66790,,,,,,,,,,,,,,,,,,,,,,,,,,
,82532,,,,,,,,,,,,,,,,,,,,,,,,,,
,68122,,,,,,,,,,,,,,,,,,,,,,,,,,
,55893,,,,,,,,,,,,,,,,,,,,,,,,,,
,38997,,,,,,,,,,,,,,,,,,,,,,,,,,
,45825,,,,,,,,,,,,,,,,,,,,,,,,,,
,72025,,,,,,,,,,,,,,,,,,,,,,,,,,
,64397,,,,,,,,,,,,,,,,,,,,,,,,,,
,90625,,,,,,,,,,,,,,,,,,,,,,,,,,
,274338,,,,,,,,,,,,,,,,,,,,,,,,,,
,23063,,,,,,,,,,,,,,,,,,,,,,,,,,
,54111,,,,,,,,,,,,,,,,,,,,,,,,,,
,33209,,,,,,,,,,,,,,,,,,,,,,,,,,
,37146,,,,,,,,,,,,,,,,,,,,,,,,,,
,70575,,,,,,,,,,,,,,,,,,,,,,,,,,
,47861,,,,,,,,,,,,,,,,,,,,,,,,,,
,182313,,,,,,,,,,,,,,,,,,,,,,,,,,
,60147,,,,,,,,,,,,,,,,,,,,,,,,,,
,70281,,,,,,,,,,,,,,,,,,,,,,,,,,
,74813,,,,,,,,,,,,,,,,,,,,,,,,,,
,79132,,,,,,,,,,,,,,,,,,,,,,,,,,
,74048,,,,,,,,,,,,,,,,,,,,,,,,,,
,70885,,,,,,,,,,,,,,,,,,,,,,,,,,
,67935,,,,,,,,,,,,,,,,,,,,,,,,,,
,45029,,,,,,,,,,,,,,,,,,,,,,,,,,
,74702,,,,,,,,,,,,,,,,,,,,,,,,,,
,13795,,,,,,,,,,,,,,,,,,,,,,,,,,
,59466,,,,,,,,,,,,,,,,,,,,,,,,,,
,47160,,,,,,,,,,,,,,,,,,,,,,,,,,
,75731,,,,,,,,,,,,,,,,,,,,,,,,,,
,74051,,,,,,,,,,,,,,,,,,,,,,,,,,
,22701,,,,,,,,,,,,,,,,,,,,,,,,,,
,88256,,,,,,,,,,,,,,,,,,,,,,,,,,
,64193,,,,,,,,,,,,,,,,,,,,,,,,,,
,153458,,,,,,,,,,,,,,,,,,,,,,,,,,
,74034,,,,,,,,,,,,,,,,,,,,,,,,,,
,58749,,,,,,,,,,,,,,,,,,,,,,,,,,
,76167,,,,,,,,,,,,,,,,,,,,,,,,,,
,71229,,,,,,,,,,,,,,,,,,,,,,,,,,
,63915,,,,,,,,,,,,,,,,,,,,,,,,,,
,58591,,,,,,,,,,,,,,,,,,,,,,,,,,
,76400,,,,,,,,,,,,,,,,,,,,,,,,,,
,30935,,,,,,,,,,,,,,,,,,,,,,,,,,
,237952,,,,,,,,,,,,,,,,,,,,,,,,,,
,40231,,,,,,,,,,,,,,,,,,,,,,,,,,
,79921,,,,,,,,,,,,,,,,,,,,,,,,,,
,51726,,,,,,,,,,,,,,,,,,,,,,,,,,
,43159,,,,,,,,,,,,,,,,,,,,,,,,,,
,65897,,,,,,,,,,,,,,,,,,,,,,,,,,
,59634,,,,,,,,,,,,,,,,,,,,,,,,,,
,68961,,,,,,,,,,,,,,,,,,,,,,,,,,
,47398,,,,,,,,,,,,,,,,,,,,,,,,,,
,72049,,,,,,,,,,,,,,,,,,,,,,,,,,
,72251,,,,,,,,,,,,,,,,,,,,,,,,,,
,77635,,,,,,,,,,,,,,,,,,,,,,,,,,
,43836,,,,,,,,,,,,,,,,,,,,,,,,,,
,70421,,,,,,,,,,,,,,,,,,,,,,,,,,
,77246,,,,,,,,,,,,,,,,,,,,,,,,,,
,68369,,,,,,,,,,,,,,,,,,,,,,,,,,
,45092,,,,,,,,,,,,,,,,,,,,,,,,,,
,148221,,,,,,,,,,,,,,,,,,,,,,,,,,
,182980,,,,,,,,,,,,,,,,,,,,,,,,,,
,44590,,,,,,,,,,,,,,,,,,,,,,,,,,
,186959,,,,,,,,,,,,,,,,,,,,,,,,,,
,154887,,,,,,,,,,,,,,,,,,,,,,,,,,
,84369,,,,,,,,,,,,,,,,,,,,,,,,,,
,102335,,,,,,,,,,,,,,,,,,,,,,,,,,
,74638,,,,,,,,,,,,,,,,,,,,,,,,,,
,76189,,,,,,,,,,,,,,,,,,,,,,,,,,
,65663,,,,,,,,,,,,,,,,,,,,,,,,,,
,55437,,,,,,,,,,,,,,,,,,,,,,,,,,
,76370,,,,,,,,,,,,,,,,,,,,,,,,,,
,56949,,,,,,,,,,,,,,,,,,,,,,,,,,
,182559,,,,,,,,,,,,,,,,,,,,,,,,,,
,179020,,,,,,,,,,,,,,,,,,,,,,,,,,
,188038,,,,,,,,,,,,,,,,,,,,,,,,,,
,82589,,,,,,,,,,,,,,,,,,,,,,,,,,
,202890,,,,,,,,,,,,,,,,,,,,,,,,,,
,160595,,,,,,,,,,,,,,,,,,,,,,,,,,
,199417,,,,,,,,,,,,,,,,,,,,,,,,,,
,202103,,,,,,,,,,,,,,,,,,,,,,,,,,
,185984,,,,,,,,,,,,,,,,,,,,,,,,,,
,191158,,,,,,,,,,,,,,,,,,,,,,,,,,
,155646,,,,,,,,,,,,,,,,,,,,,,,,,,
,153240,,,,,,,,,,,,,,,,,,,,,,,,,,
,189456,,,,,,,,,,,,,,,,,,,,,,,,,,
,221556,,,,,,,,,,,,,,,,,,,,,,,,,,
,142805,,,,,,,,,,,,,,,,,,,,,,,,,,
,209340,,,,,,,,,,,,,,,,,,,,,,,,,,
,106209,,,,,,,,,,,,,,,,,,,,,,,,,,
,196905,,,,,,,,,,,,,,,,,,,,,,,,,,
,170756,,,,,,,,,,,,,,,,,,,,,,,,,,
,211303,,,,,,,,,,,,,,,,,,,,,,,,,,
,230979,,,,,,,,,,,,,,,,,,,,,,,,,,
,177833,,,,,,,,,,,,,,,,,,,,,,,,,,
,148693,,,,,,,,,,,,,,,,,,,,,,,,,,
,222723,,,,,,,,,,,,,,,,,,,,,,,,,,
,223060,,,,,,,,,,,,,,,,,,,,,,,,,,
,210156,,,,,,,,,,,,,,,,,,,,,,,,,,
,223722,,,,,,,,,,,,,,,,,,,,,,,,,,
,223422,,,,,,,,,,,,,,,,,,,,,,,,,,
,113953,,,,,,,,,,,,,,,,,,,,,,,,,,
,192178,,,,,,,,,,,,,,,,,,,,,,,,,,
,223211,,,,,,,,,,,,,,,,,,,,,,,,,,
,165245,,,,,,,,,,,,,,,,,,,,,,,,,,
,204912,,,,,,,,,,,,,,,,,,,,,,,,,,
,219077,,,,,,,,,,,,,,,,,,,,,,,,,,
,167094,,,,,,,,,,,,,,,,,,,,,,,,,,
,200842,,,,,,,,,,,,,,,,,,,,,,,,,,
,205455,,,,,,,,,,,,,,,,,,,,,,,,,,
,217876,,,,,,,,,,,,,,,,,,,,,,,,,,
,173085,,,,,,,,,,,,,,,,,,,,,,,,,,
,147766,,,,,,,,,,,,,,,,,,,,,,,,,,
,221750,,,,,,,,,,,,,,,,,,,,,,,,,,
,224411,,,,,,,,,,,,,,,,,,,,,,,,,,
,180464,,,,,,,,,,,,,,,,,,,,,,,,,,
,224064,,,,,,,,,,,,,,,,,,,,,,,,,,
,225267,,,,,,,,,,,,,,,,,,,,,,,,,,
,154987,,,,,,,,,,,,,,,,,,,,,,,,,,
,173659,,,,,,,,,,,,,,,,,,,,,,,,,,
,211497,,,,,,,,,,,,,,,,,,,,,,,,,,
,219857,,,,,,,,,,,,,,,,,,,,,,,,,,
,167792,,,,,,,,,,,,,,,,,,,,,,,,,,
,229847,,,,,,,,,,,,,,,,,,,,,,,,,,
,230516,,,,,,,,,,,,,,,,,,,,,,,,,,
,119519,,,,,,,,,,,,,,,,,,,,,,,,,,
,160291,,,,,,,,,,,,,,,,,,,,,,,,,,
,202302,,,,,,,,,,,,,,,,,,,,,,,,,,
,111155,,,,,,,,,,,,,,,,,,,,,,,,,,
,221084,,,,,,,,,,,,,,,,,,,,,,,,,,
,122459,,,,,,,,,,,,,,,,,,,,,,,,,,
,80939,,,,,,,,,,,,,,,,,,,,,,,,,,
,212973,,,,,,,,,,,,,,,,,,,,,,,,,,
,231899,,,,,,,,,,,,,,,,,,,,,,,,,,
,225000,,,,,,,,,,,,,,,,,,,,,,,,,,
,219956,,,,,,,,,,,,,,,,,,,,,,,,,,
,125120,,,,,,,,,,,,,,,,,,,,,,,,,,
,228053,,,,,,,,,,,,,,,,,,,,,,,,,,
,219300,,,,,,,,,,,,,,,,,,,,,,,,,,
,213561,,,,,,,,,,,,,,,,,,,,,,,,,,
,212298,,,,,,,,,,,,,,,,,,,,,,,,,,
,201034,,,,,,,,,,,,,,,,,,,,,,,,,,
,202856,,,,,,,,,,,,,,,,,,,,,,,,,,
,149790,,,,,,,,,,,,,,,,,,,,,,,,,,
,217813,,,,,,,,,,,,,,,,,,,,,,,,,,
,206553,,,,,,,,,,,,,,,,,,,,,,,,,,
,211119,,,,,,,,,,,,,,,,,,,,,,,,,,
,211210,,,,,,,,,,,,,,,,,,,,,,,,,,
,62086,,,,,,,,,,,,,,,,,,,,,,,,,,
,214460,,,,,,,,,,,,,,,,,,,,,,,,,,
,227492,,,,,,,,,,,,,,,,,,,,,,,,,,
,198296,,,,,,,,,,,,,,,,,,,,,,,,,,
,82863,,,,,,,,,,,,,,,,,,,,,,,,,,
,231945,,,,,,,,,,,,,,,,,,,,,,,,,,
,214327,,,,,,,,,,,,,,,,,,,,,,,,,,
,172989,,,,,,,,,,,,,,,,,,,,,,,,,,
,198217,,,,,,,,,,,,,,,,,,,,,,,,,,
,213300,,,,,,,,,,,,,,,,,,,,,,,,,,
,168304,,,,,,,,,,,,,,,,,,,,,,,,,,
,204316,,,,,,,,,,,,,,,,,,,,,,,,,,
,210193,,,,,,,,,,,,,,,,,,,,,,,,,,
,198060,,,,,,,,,,,,,,,,,,,,,,,,,,
,215583,,,,,,,,,,,,,,,,,,,,,,,,,,
,215604,,,,,,,,,,,,,,,,,,,,,,,,,,
,215550,,,,,,,,,,,,,,,,,,,,,,,,,,
,226534,,,,,,,,,,,,,,,,,,,,,,,,,,
,160812,,,,,,,,,,,,,,,,,,,,,,,,,,
,200748,,,,,,,,,,,,,,,,,,,,,,,,,,
,281961,,,,,,,,,,,,,,,,,,,,,,,,,,
,159204,,,,,,,,,,,,,,,,,,,,,,,,,,
,216634,,,,,,,,,,,,,,,,,,,,,,,,,,
,222657,,,,,,,,,,,,,,,,,,,,,,,,,,
,217161,,,,,,,,,,,,,,,,,,,,,,,,,,
,150882,,,,,,,,,,,,,,,,,,,,,,,,,,
,154611,,,,,,,,,,,,,,,,,,,,,,,,,,
,154167,,,,,,,,,,,,,,,,,,,,,,,,,,
,170461,,,,,,,,,,,,,,,,,,,,,,,,,,
,130837,,,,,,,,,,,,,,,,,,,,,,,,,,
,165141,,,,,,,,,,,,,,,,,,,,,,,,,,
,165989,,,,,,,,,,,,,,,,,,,,,,,,,,
,165932,,,,,,,,,,,,,,,,,,,,,,,,,,
,172517,,,,,,,,,,,,,,,,,,,,,,,,,,
,156615,,,,,,,,,,,,,,,,,,,,,,,,,,
,133952,,,,,,,,,,,,,,,,,,,,,,,,,,
,173493,,,,,,,,,,,,,,,,,,,,,,,,,,
,154977,,,,,,,,,,,,,,,,,,,,,,,,,,
,168687,,,,,,,,,,,,,,,,,,,,,,,,,,
,239754,,,,,,,,,,,,,,,,,,,,,,,,,,
,168689,,,,,,,,,,,,,,,,,,,,,,,,,,
,168518,,,,,,,,,,,,,,,,,,,,,,,,,,
,170817,,,,,,,,,,,,,,,,,,,,,,,,,,
,168767,,,,,,,,,,,,,,,,,,,,,,,,,,
,170929,,,,,,,,,,,,,,,,,,,,,,,,,,
,166150,,,,,,,,,,,,,,,,,,,,,,,,,,
,138763,,,,,,,,,,,,,,,,,,,,,,,,,,
,219749,,,,,,,,,,,,,,,,,,,,,,,,,,
,87849,,,,,,,,,,,,,,,,,,,,,,,,,,
,191750,,,,,,,,,,,,,,,,,,,,,,,,,,
,46718,,,,,,,,,,,,,,,,,,,,,,,,,,
,202633,,,,,,,,,,,,,,,,,,,,,,,,,,
,192413,,,,,,,,,,,,,,,,,,,,,,,,,,
,79909,,,,,,,,,,,,,,,,,,,,,,,,,,
,178800,,,,,,,,,,,,,,,,,,,,,,,,,,
,190147,,,,,,,,,,,,,,,,,,,,,,,,,,
,136429,,,,,,,,,,,,,,,,,,,,,,,,,,
,189892,,,,,,,,,,,,,,,,,,,,,,,,,,
,180991,,,,,,,,,,,,,,,,,,,,,,,,,,
,210176,,,,,,,,,,,,,,,,,,,,,,,,,,
,189322,,,,,,,,,,,,,,,,,,,,,,,,,,
